word,label
地震阿!不是?塊逃啊,0
"為什麼天龍八部沒有寶刀名劍神武啊?天龍六脈狂射,到神雕一陽指成絕學ㄏㄏ",0
老婆跟女兒都被殺了……而兇手?這哪部感覺好像不錯,0
"第一個被罰二十萬的刁民會?可以開賭盤阿,我覺得第一個是台灣人",0
八卦版上沒女朋友的多嗎?叫　我　　嘛,0
"橘貓都很胖?你拍照技術好差,看起來一點都不可愛",0
"北一女神人的八卦?我媽北一女的啊,很普通,我爸成功夜間的現在混的好",0
"邏輯清晰,要怎麼自學?例如:柯粉就無腦,柯p就話天王",0
"「爸爸在愛我一次」口碑場,票房會破千萬嗎?改叫爸爸來我,我想導演就會被抓去關了",0
便利商店最沒用的商品是?沒出日本動畫的玩具基本上都賣不出去,0
恰恰彭政閔對職棒貢獻有陳金鋒的一半嗎?比你有貢獻就好,0
有沒有李宗盛很臭屁的八卦?台灣音樂是因為盜版加上人都去中國才爛,0
"欸!青蛙記得蝌蚪時期的事嗎?可以吧,噴火龍都還記得小火龍時小智保護他的事",0
如果你是凱撒你會說什麼遺言?非洲人超容易抽到這紅胖,0
為什麼巴西保全有配手槍?因為出狀況的時候要面對衝鋒槍,0
幾歲開始才會在意開票?我身邊國中生一堆換幾號幾號支持同婚,0
最強的撩妹語錄是不是這一句?聽首歌加油好嗎,0
"請旁邊的中國小姐姐喝環遊世界有加分嗎?美國蘇州,略懂略懂",0
為什麼劉德華當年要來台灣代言馬桶?還唱世界第一等,0
為什麼台灣會瘋世足的運彩?說被爆出來的層級都比較低一點,0
抽菸真的音影響唱歌嗎?你映像記錯了不然就是他點錯歌,0
"有沒有超能奇兵的八掛?這部國中超愛看的,記得好像動畫有重製",0
請用溫開水?哈哈哈哈哈哈哈哈哈哈哈,0
"欸!Duncan在紅什麼!到底?說個笑話,刺黑fangbr說刺迷崩潰",0
大學通算GPA小於3是甚麼感覺?錢賺比你多就行,0
"為什麼日本沒有假鈔,別國做不到?幣值太低,做假鈔會賠錢你不知道嗎?",0
"館長是中二還是霸氣?人家說是他師叔,他拿證照回嗆,感覺就很中二啊",0
四X貓幾時開始玩RO的?真的超像的,0
"為什麼不把電子流和電流改正?我國中開始就有這種疑問,到大學電路學老師也打不出",0
軟體工程師能用開源庫嗎?沒啥在自己造的好嗎,0
你說我饒舌不好聽?今天可以買木炭(烤肉),0
蛇行機車一堆是受到電影影響嗎?心情不好啦,0
"為什麼空姊要幫乘客擦屁股?擺明歧視亞洲人,航空公司不列入黑名單拒載嗎!",0
怎麼沒什麼人講芒果感了?沒看到一堆人被自己創的名詞倒打回,0
"香水是不是大坑?喜歡的買幾組就好,為啥是大坑?",0
"弟弟不跟哥哥一起洗香香惹Q.Q?好久沒看你的文了,口味沒以前重了,難過",0
跟不熟的人類聊天要一開始聊什麼比較好?中二病不要發作就好,0
馬爾祭司是不是很厲害啊?隨便跟人跑,0
9000條菸當籌碼可以賭什麼?就封你為澳門菸王好了,0
請問這款桌遊的名字是什麼?看到圖直接笑出來,0
"姆咪,館長直播會有7萬人嗎?姆咪@_<",0
25歲執行長能把公司帶到哪?聽說後來又變成世界市值最高的公司,0
教主懶叫斷惹QQ?哈哈哈哈哈哈哈哈,0
"幾年次之後,就沒有玩紅白機的回憶了?最近那個迷你紅白機有讓一些人去碰了",0
關心同志議題是不是也是歧視的一種啊?其實同志裡面有很多不認同自己身份的人會一直攻擊同,0
"有沒有FB假帳號的八卦?FB,變成垃圾廣告,區",0
美國神話這次讓多少人沒褲子穿?就一瞬間大家都美國人的樣子,0
"漢寶蚵仔味細麵有幾成來一客功力?真的屌打來一客,好小的時候吃的",0
"有無台鐵自動對號售票機的八卦?新竹站到板橋也還好,以前當車長站過高雄到七堵",0
"王品牛排算是高級餐廳嗎?有沒有卦?我只知道王品牛肉跟他說咬不爛,他會給你一",0
"長髮女生愛拿自己頭髮起來聞?四周很臭的時候會頭髮拿起來聞,隔絕臭味",0
蛋蛋被割掉有多痛?狗狗睪丸被割,0
一直聽到有人在喊波羅波羅密?般若(讀作波惹)惹惹惹~~~,0
台灣人攀比心理是不是很旺盛?我相信絕對不是只有台灣人這樣,0
彩虹之橋?記得先出草,0
"黃種人能要求空姐擦屁股嗎?白洋腸敢要求,台男連跟女生說話都害羞",0
"知道+10三倍危急的拳刃都幾歲了?Dos掛金字塔,生了一堆青骨卡,了無生",0
"隱形眼鏡隱形戰機都問世了,隱形斗篷勒?我有隱形保險套,有用就像沒用一樣,讚的啦",0
"臺灣人開餐廳能力比香港人差這麼多?你到底去日本吃過,中國人假冒成台灣人開的",0
"肥宅肛領完錢應該吃什麼?發錢啊,",0
"天氣冷想穿羊毛衣怎辦?跟羊羊講啊,他會分一些毛給你,我就這樣",0
女朋友中獎了該怎麼辦?英靈戰車開出來,0
"台灣警察怎麼那麼可憐?警察本來就很賽,是一堆人只會盲目說公務員爽",0
"小時候的水彩,蠟筆,真的會用完?小學跟本不用自己帶同學很乖自己帶",0
"早上被男同事說一起試試看登記怎麼辦?長這樣,確定,男的要你?,同志標準很高的說",0
"股東會開到打架,單兵該如何處置?有請刑警到場,你去的是哪家大公司?",0
"叫得出五月天哪一首歌才算是骨灰級五粉?台語歌才是經典,後來都不寫台語了,很悲哀",0
"川婿鬥倒幕僚長?,白宮否認團隊內鬥?有請喝星巴克嗎",0
臺灣其實很棒的證明有哪些?台灣女孩真的很棒,0
"紫煙裊裊升起,隔江千萬里?好啦,我知道你要說日照香爐生紫煙",0
"晚安,晚安,晚安,你聽不聽得到?還有,你啊,你啊,好嗎,好嗎",0
"當初說穿越層層宅男的空姐現在在想什麼?說是肥宅,可見平常是怎麼看人低的",0
綜藝玩很大484要換人了?只想看坤達,0
"升大二就自己一個人分發宿舍的是怪人嗎?疑人不用,用人不疑",0
"哪種刀厲害?七星刀,專做生魚片",0
有人在橋上打架怎麼辦?克里姆王:那兩個都是小樓樓等級而已,0
方芮欣為何演通靈少女?方(．入．)欣,0
"百事可樂比可口可樂好喝,可口卻比較紅?所以你想問什麼?",0
讀東吳城中區的學生有讀大學的fu嗎?騎車到西門吃不會嗎,0
臉書好友同時有深藍和深綠如何自處?不想看就取消追蹤就好了,0
"把戰爭帶過,現在害怕戰爭是什麼心態?看不太懂問題",0
大家還讀的下期中考嗎?花學姐症狀好轉了?,0
哪裡有台灣貪污列表?kmt+扁扁,0
"""年薪買車___年薪買房"",格子要填什麼數字?87年,買一火起都是魯蛇,炒起來",0
"這次關ATP,下次會不會關核電廠安全機制?台灣人都覺得自己比日本人厲害",0
老人常說:默默做努力就會被人看見?22K一直請到努力認真的人就好!,0
"有沒有7.58的八卦?7.58,超會凹,為500就出賣台灣",0
"有沒有實況界的掛?她真的漂亮,實況第一",0
機車考第七次才過有很廢嗎?現在變難考了嗎?記得以前沒騎過車的人,0
有沒有輪胎要大漲的八卦?昨天換bt601還是2300喔><,0
下星期要換cpu了該怎麼辦?錢準備好啊,0
"知道閉錄電視的都幾歲了?on)跟錄影帶都不會分,真的是假會",0
"有沒有人只是就事論事討厭韓國體育而已?板上一堆仇女,還不是看到正妹就想插",0
"為啥水煮餐都比較貴啊?因為不能用廉價的調味料,食材就要買很好",0
有沒有推薦的GIF?不會分類嗎,0
"身上只剩下日幣萬円,嘟幾?哈,一堆買賣外幣的人才要擔心五萬日幣去一次就沒",0
"做麵包不自己開店是不是就註定終生撿角了?以份量大小,他也不是台灣賣最貴的吧",0
有沒有中國人揠苗助長的八卦?現在沒空理中國人,0
奧格瑪出事了?哪部糞作直接講好嗎,0
"各位無國籍者早安,車?難道我要開啟鵝模式了嗎",0
"哪些算是經典動漫神曲?城市獵人,get,wild",0
色情業者會不會看著自己的作品尻?應該說導演會不會現場翹起,0
網紅都靠時下梗來紅嗎?前幾個月網紅們瘋穿寶可夢緊身衣自拍,0
包粽子失敗的八卦?因為西索小時候家裡很窮不會包粽子,0
"莒光園地跟本土劇哪個演技高啊?本土劇大勝啦,很多本土劇演員演技都比偶像劇演員好",0
"IP?你想講什麼,我不懂",0
"2016最後一天還在發廢文是什麼感覺?,噁爛貼圖",0
有沒有水果冰淇淋的八卦?我只知道陶大偉的嘎嘎烏拉拉,0
"一堆一塊錢該怎麼處理?去有可以存零錢的ATM,丟進去讓他數",0
高潮快速道路?因為台七是後來才改成要通到宜蘭,0
"遇到很煩的長輩要怎麼辦?說你有女朋友就好了,然後找你喜歡的女生假裝你女友",0
"不給你1500還是收你20哪種比較可惡?你窮怪我啊,沒錢滾出台北好嗎?",0
"這回長榮損失多少?台灣老闆很多都喊苦,房子跑車一直買",0
"會去剪100快剪的人都是怎麼樣的人?頭髮帥有屁用,臉也不會比較帥,剪剛好就好了",0
無涯子為什麼不自己報仇?傳給他認為有價值的人,0
"今年的大魔王是勇士嗎?姆斯還不夠格當救世主,姆咪以為這樣可以洗白喔",0
怎樣才能有種不平凡呢?你朋友是蟑螂?,0
"一個人吃餐廳很丟臉嗎?正常,有時候去較高檔的日料滿多一個人的都坐吧台",0
"直屬學妹變超正?要不是看過那些妹以前的樣子,真的會被騙去當工具人",0
我找到100%杜絕遊戲外掛的方式?不要玩就沒問題了,0
大家十歲時有什麼外號?金槍不倒大屌俠,0
"八卦版的肥宅484越來越少了?應該說,在10年還活著的肥宅有幾個",0
"九月裡,平淡無聊,一切都好,只缺煩惱?九月天高人浮躁",0
"樓下學生妹的內褲飛到我家,該怎麼還她?放個連假肥宅的幻想文又豐富了起來",0
到今天還沒看玩8的人是不是落伍了?玩具總動員4先出再說,0
台北車站男廁?真的都是甲文台北車站男廁是什麼新密語,0
"肥宅咬吐司趕上課有加分嗎?肥宅只會鐵板麵大冰奶,這才是肥宅",0
朝田龍太郎有在幫人割包皮嗎?據說最近那個人工移植懶覺的也是他的徒弟,0
走私的東西可以充公拍賣繳國庫嗎?拍賣很多人搶阿,0
任賢齊演楊過跟令狐沖?任以前還有上台灣綜藝節目時,0
車牌是ATM開頭的車主心情如何?我記得ATM是2017年底台北市發的牌,0
"阿喜還可以撐多久?她的價值就是素人啊,變藝人之後不脫俗又不好笑也沒",0
世界最胖的將官是誰?他真的超肥,0
"鼻翼大又多肉一定會很有錢嗎?人古代人窮,把肥宅視為有錢人,現代肥宅是魯蛇",0
小石現在睡的?老二還在羊駝裡啦,0
"什麼時候開始流行空氣清淨機?我一人住一層,買了4台清淨機",0
有沒有聲優水瀨祈又要來台灣的八卦?其他人好強大想看,0
"有翁倩玉其實地位比鄧麗君,高的八卦嗎?陳新發才是台灣以來最有名的槍擊要犯,但是鄉民",0
漢堡王的漢堡到底好不好吃?你怎麼不去肯德基吃蛋塔,0
"有人在我家樓下叫囂,我該怎麼辦?不要理他,他背後會有人補刀",0
"要讓座給老人還孕婦?孕婦會說謝謝,老人覺得你讓位是應該的,很好選吧",0
"蕾為什麼可以這麼好聽?可苦可樂還蠻有名的啊,如果十年前常聽j",0
今年賀歲片該看成龍還是周星馳?你那邊西元幾年,0
484沒有當過兵才會幻想國軍超爆強?台灣任何一個有當過兵的都知道國軍稱一天都是問題,0
"有沒有和甜約翰類似的女聲?氣象預報有點蹊蹺,越在意越是猜不著",0
"黑傑克會幫自己做大腸鏡檢查嗎?理論上是可行的,只有設備夠好",0
ptt會不會跟天堂一樣變機器人大戰?國國國國國國國國國國國國國國國國國國,0
"八卦妹妹推文活動?歐霓醬,今天要給我錢錢哦<3",0
要怎麼找到勁敵?先走去大木博士家,0
"記者都知道酒店怎麼玩?我想現任總統應該也沒去過,她是哪一種?",0
"貓咪擊掌的時候在想什麼?翻譯:鏟屎的死肥豬,別碰朕的龍體",0
"宗教好屌?為什麼被刪除了?,我覺得這一篇笑話蠻好笑的阿",0
"""化學的東西""的定義是什麼?有些人用魚下腳料做有機液肥,結果重金屬超標",0
"星8克到底哪裡好喝?認真問）?我是嘲笑的眼光耶,嘻嘻,賣的跟國外差不多價錢",0
"肥宅打不打得贏Phelps?不專業,應該改成肥宅揹另外一個肥宅跟菲爾比",0
"上杉家,武田家,為什麼滅不掉織田家?日本戰國時代跟小朋友騎馬打仗有,87,分像",0
"為什麼的沒有獵殺肥仔活動?已報警,霸凌就算了還打算殺人",0
陸生說:「台灣能選舉有些羨慕」該怎麼回?跟台灣人結婚就好啦,0
"看八卦板不如看民視大時代對不對?看他的爆文,跟寫作能力,真的讓人吸收很多知識",0
有沒有謝寒冰認識好萊塢巨星的八卦?#覺青只看三立,0
"讀理工變動漫宅的sop是?因為看到真理了吧,人越生越多只會加速地球滅亡",0
城堡裡面的國王看到猴子跑過來?白人看到黃種人,0
企鵝為什麼像鴨子?拍蘿莉拉拍企鵝嘛,0
"有沒有胖老爹的八卦?台灣,X中國台北,〇",0
"學妹說要讓我看她睡覺的樣子,意思是?大家傻傻,電腦跟手機互傳就好喇",0
被女生揪吃飯是什麼感覺?就是她不想花錢吃飯而已,0
"四天連假都在等週三上班是不是很魯?我這四天放假都不敢出門,等連假過後再出去玩",0
"是==還是=,=還是=,=還是,-,-或是——?羊羊送我好嗎",0
有沒有謝炘昊的八卦?把到鄧福如就跩了,0
"夏天在沒有空調的地方上班,會長溼疹嗎?肥宅一年四季都在長啦,超噁",0
"給成龍演花木蘭的""唐將軍""會怎麼樣?搭家同心協力~~~",0
九条可憐跟大宮忍是同文同種嗎?金剛是英國造的吧,0
"有沒有以為別人討厭她而恨活自己的?正妹看到肥宅,不是翻白眼就是離的遠遠的",0
"喝水拉肚子是水的問題還是自己的問題?以前,以為水問題,現在自己腸胃搞壞",0
沒朋友時鐘有搞頭嗎?無聊.,0
