word,label
"之前男作家出軌的案例?林清玄轉戰中國,繼續吸引信徒,過得可爽",0
有沒有被風吹過的夏天的八卦?還記得昨天,0
"有沒有哈妮來台的八卦?雖然走下坡了,但是廣告裡面很可愛",0
"有人會用,o'_'o,當表情符號嗎?我好想妳,twod,o'_'o",0
性交易何時就地合法化?國考新增國家練精術士,0
"北漂族的老大是誰?連陳菊賴神都要逃離幸福城市了,你說呢",0
"七天後要過情人節準備好沒?看旗袍台有什麼新花樣><,情趣裝?",0
有沒有關於歪國人聘金的八卦?CCR:國情不同,0
有沒有耳前廔管的八卦?我都把金箍棒縮小藏在裡面,0
"有沒有耶誕夜適合單身狗聽的歌?聖誕快樂,金勾盃,天天快樂,金勾盃喔",0
"有沒有關務長的八卦?在商港游泳,你有種",0
"法律是不是超過一半犯了法律明確原則?有些人就是喜翻賣弄學問阿,明明白話講",0
"低收入戶可以開名車、拿名牌包嗎?可以,低調點財產不要在自己名下就好",0
"百年孤寂這本書想要表達什麼?很好看,但作者說沒有授權給台灣,大家都是看盜版的",0
舊衣回收之後會跑去哪裡?拿去慈濟or育幼院之類也不要丟回收桶,0
今天記者會做哪些車門測試?搞不好會有白癡再車子行進間想用力掰開門說測試,0
"大人ADHD,有救嗎?可以吃藥的就吃,有人想吃吃不到咧",0
館長打洛基能撐幾個回合?被綠巨人摔來摔去那個洛基嗎,0
肥宅的朋友也會是肥宅嗎?只有你一個人看到對吧,0
"我朋友要開福特野馬跟超跑賽車?那部電影的車好假,道具組在嘛",0
台灣現在還有成功的男子團體嗎?左手右手一個慢動作,0
空姐的學姐學妹制很重嗎?每一個行業都有學長學弟制,0
"怎麼幫駕駛保持精神呢?優格+地瓜準備好,放屁給他聞,選我正解",0
高雄將來會有水龍敬樂園嗎?性愛85大樓比較讚啦XD,0
開始覺得姆咪可愛是不是第三人效果的展現?玩那麼多活動一起來是想累死喔,0
"老師上課一直蹦蹦跳?他在說妙禪啦,最近妙禪跳跳影片很紅",0
"有沒有chrome更新後變超醜的卦?我都用c開頭的瀏覽器,把chrome砍惹",0
"成龍+豆導?成龍會用椅子耍特技,豆導當椅子",0
"爸媽看到孩子的薪水跟二十年前一樣的心態?去當醫生更慘吧XD,20年前醫生比現在好賺太多了",0
"外面不承認國防大學的學歷嗎?上網查就好,你被誆了",0
"有沒有AA正向歧視）的八卦?人家女生捏,要多照顧人家啊",0
"如果昨天改玩公主連結?柯屁下台啦,",0
"聽說白曉燕案的真凶還沒伏法?應該會有人扯中國特工,跟鄭捷一樣",0
空勤總隊好像一直在出事?上個月那件事ASC已立案調查再等等吧,0
大葉學生現在在想什麼?現在好就業,0
"有沒有周湯豪買布My,boo的八卦?mv女主角是鬼鬼嗎",0
"捷運持刀事件,給英勇無畏的賈姓站長?把危險因子去除惹當然繼續開啊",0
"陽明醫學院VS.國防醫學院?竟然會問這種問題,建議國防直接簽下去",0
"亞洲哪一國女性最美?英國研究台灣B,香港A,日本C,越南D",0
全台小學放學時間?先買一輛廂型車,0
"台北燈會world,order表演?團長退團了",0
螺絲跟釘子怎麼分?有螺紋就叫螺絲啊,0
要怎麼避免菸味的逆襲?哈哈哈哈哈哈,0
ICRT為啥一直教客語?至少15年了..應該客委會有補助吧,0
"料理比賽要去哪裡變出豆皮阿?很簡單,跟旁邊的肥宅觀眾借就有了",0
這塊雞排怎麼惹?嘔嘔嘔嘔嘔嘔嘔嘔嘔嘔嘔嘔嘔嘔,0
"台灣ktv的國語歌單國旗該用哪種的八卦?覺得沒英語,粵語,慘,粵指的是廣東,比香港大很多",0
"什麼植物最好種?先人掌長的慢,黃金葛好養也很會長,很適合肥宅",0
為什麼韓國這麼弱卻這麼晚才被併吞?為什麼中國這麼強這麽早就割地賠款,0
"社交恐懼?做,不用勉強自己,又沒有害到人",0
人工智慧會作夢嗎?我想知道AI會晃神會發呆會靈光一閃嗎?,0
"白石,的肚臍484甜甜的?茶水間只會有水泥棒喇,別騙",0
禮拜五颱風假大家要去哪玩?所以台北市民不准放要放也得下周補班補課,0
大家等100秒以上紅燈都在嘛?叫司機幫我買吃的,0
有沒有古龍水超難聞的八卦?4711超香der,0
"老婆的閨蜜是不是「歸me」?不是,因為你會被說是刻意幫某直播平台業配",0
